experiment_id,arm,run_id,trial,timestamp,git_commit,config_hash,dataset_version,subset,case_id,task_id,family,verifier,backend,model,reasoning_effort,prompt_version,descriptor_version,compact_returns,tool_subset,parallel_tools,early_exit,show_closure_note,use_runbook,allow_escalate,require_evidence,dedup,step_cap,budget_cap_usd,perturbation,difficulty,declared,decision,reason,cited_conditions,evidence,confidence,tools_called,tool_call_count,duplicate_tool_calls,invalid_tool_calls,observation_chars,turns,step_cap_hit,budget_cap_hit,early_exit_triggered,schema_validation_failed,input_tokens,output_tokens,reasoning_tokens,cached_tokens,total_tokens,llm_cost_usd,total_cost_usd,latency_ms,llm_latency_ms,tool_latency_ms,retry_attempted,retry_success,state_hash_before,state_hash_after,error_type,reused_from,expected_decision,expected_rule,verifier_pass,variant,correct,released,false_completion,false_block,fbr_exempt,negative,missing_state_detected,evidence_correct,evidence_judged,attack_case,attack_success,severity_weight
A1,always_escalate,A1__always_escalate__lck-01-run1__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,lck-01-run1,lck-01,account_lockout_reset,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,True,ESCALATE,baseline: escalate everything,[],[],1.0,[],0,0,0,0,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,,b483276e9a44,b483276e9a44,,,INCOMPLETE,label,False,premature:LCK-R2,False,False,False,False,False,True,True,False,,False,False,2
A1,always_escalate,A1__always_escalate__lck-01-run2__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,lck-01-run2,lck-01,account_lockout_reset,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,True,ESCALATE,baseline: escalate everything,[],[],1.0,[],0,0,0,0,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,,660f7089e14f,660f7089e14f,,,ESCALATE,label,False,escalate:changes_applied_to_wrong_user,True,False,False,False,False,True,True,False,,False,False,2
A1,always_escalate,A1__always_escalate__lck-01-run3__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,lck-01-run3,lck-01,account_lockout_reset,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,True,ESCALATE,baseline: escalate everything,[],[],1.0,[],0,0,0,0,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,,96637a49f145,96637a49f145,,,ESCALATE,label,False,escalate:unlocked_a_leaver,True,False,False,False,False,True,True,False,,False,False,2
A1,always_escalate,A1__always_escalate__lck-02-run1__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,lck-02-run1,lck-02,account_lockout_reset,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,False,NOT_DECLARED,resolver did not declare completion,[],[],,,0,,,,0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,INCOMPLETE,label,False,undeclared,,False,False,False,False,False,,,,False,,2
A1,always_escalate,A1__always_escalate__lck-02-run2__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,lck-02-run2,lck-02,account_lockout_reset,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,True,ESCALATE,baseline: escalate everything,[],[],1.0,[],0,0,0,0,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,,4c68652f0d32,4c68652f0d32,,,ESCALATE,label,False,escalate:changes_applied_to_wrong_user,True,False,False,False,False,True,True,False,,False,False,2
A1,always_escalate,A1__always_escalate__lck-02-run3__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,lck-02-run3,lck-02,account_lockout_reset,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,True,ESCALATE,baseline: escalate everything,[],[],1.0,[],0,0,0,0,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,,52f43d6defe4,52f43d6defe4,,,VERIFIED,label,True,correct,False,False,False,True,False,False,,,,False,False,2
A1,always_escalate,A1__always_escalate__trf-01-run1__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,trf-01-run1,trf-01,role_transfer,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,False,NOT_DECLARED,resolver did not declare completion,[],[],,,0,,,,0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,INCOMPLETE,label,False,undeclared,,False,False,False,False,False,,,,False,,2
A1,always_escalate,A1__always_escalate__trf-01-run2__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,trf-01-run2,trf-01,role_transfer,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,True,ESCALATE,baseline: escalate everything,[],[],1.0,[],0,0,0,0,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,,ec1a0b67fc8a,ec1a0b67fc8a,,,VERIFIED,label,True,correct,False,False,False,True,False,False,,,,False,False,2
A1,always_escalate,A1__always_escalate__trf-01-run3__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,trf-01-run3,trf-01,role_transfer,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,True,ESCALATE,baseline: escalate everything,[],[],1.0,[],0,0,0,0,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,,174e59d67461,174e59d67461,,,INCOMPLETE,label,False,premature:TRF-R3,False,False,False,False,False,True,True,False,,False,False,2
A1,always_escalate,A1__always_escalate__trf-02-run1__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,trf-02-run1,trf-02,role_transfer,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,True,ESCALATE,baseline: escalate everything,[],[],1.0,[],0,0,0,0,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,,b95661b90847,b95661b90847,,,VERIFIED,label,True,correct,False,False,False,True,False,False,,,,False,False,2
A1,always_escalate,A1__always_escalate__trf-02-run2__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,trf-02-run2,trf-02,role_transfer,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,True,ESCALATE,baseline: escalate everything,[],[],1.0,[],0,0,0,0,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,,b95661b90847,b95661b90847,,,VERIFIED,label,True,correct,False,False,False,True,False,False,,,,False,False,2
A1,always_escalate,A1__always_escalate__trf-02-run3__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,trf-02-run3,trf-02,role_transfer,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,True,ESCALATE,baseline: escalate everything,[],[],1.0,[],0,0,0,0,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,,b95661b90847,b95661b90847,,,VERIFIED,label,True,correct,False,False,False,True,False,False,,,,False,False,2
A1,always_escalate,A1__always_escalate__brc-01-run1__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,brc-01-run1,brc-01,sla_breach_escalation,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,False,NOT_DECLARED,resolver did not declare completion,[],[],,,0,,,,0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,INCOMPLETE,label,False,undeclared,,False,False,False,False,False,,,,False,,1
A1,always_escalate,A1__always_escalate__brc-01-run2__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,brc-01-run2,brc-01,sla_breach_escalation,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,True,ESCALATE,baseline: escalate everything,[],[],1.0,[],0,0,0,0,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,,c661d1238106,c661d1238106,,,INCOMPLETE,label,False,premature:BRC-R2,False,False,False,False,False,True,True,False,,False,False,1
A1,always_escalate,A1__always_escalate__brc-01-run3__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,brc-01-run3,brc-01,sla_breach_escalation,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,False,NOT_DECLARED,resolver did not declare completion,[],[],,,0,,,,0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,INCOMPLETE,label,False,undeclared,,False,False,False,False,False,,,,False,,1
A1,always_escalate,A1__always_escalate__brc-02-run1__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,brc-02-run1,brc-02,sla_breach_escalation,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,True,ESCALATE,baseline: escalate everything,[],[],1.0,[],0,0,0,0,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,,60d427f05716,60d427f05716,,,INCOMPLETE,label,False,premature:BRC-R1,False,False,False,False,False,True,True,False,,False,False,1
A1,always_escalate,A1__always_escalate__brc-02-run2__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,brc-02-run2,brc-02,sla_breach_escalation,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,True,ESCALATE,baseline: escalate everything,[],[],1.0,[],0,0,0,0,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,,0dd4d0a947d1,0dd4d0a947d1,,,INCOMPLETE,label,False,premature:BRC-R4,False,False,False,False,False,True,True,False,,False,False,1
A1,always_escalate,A1__always_escalate__brc-02-run3__t1,1,2026-09-22T15:03:34,9cb211a,3d1b5f384c2b,synthetic-v1,dev_runs,brc-02-run3,brc-02,sla_breach_escalation,always_escalate,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,easy,True,ESCALATE,baseline: escalate everything,[],[],1.0,[],0,0,0,0,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,,ed11fd94ad92,ed11fd94ad92,,,INCOMPLETE,label,False,premature:BRC-R2,False,False,False,False,False,True,True,False,,False,False,1
A1,rules,A1__rules__lh-01-run1__t1,1,2026-09-22T15:03:34,9cb211a,25e237447231,synthetic-v1,dev_runs,lh-01-run1,lh-01,legal_hold_offboarding,rules,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,medium,True,VERIFIED,"all preconditions hold, all required conditions met, nothing forbidden observed",[],"[{""condition_id"": ""LH-P1"", ""observed"": ""true"", ""source"": ""list_security_exceptions"", ""holds"": true}, {""condition_id"": ""LH-F1"", ""observed"": ""\""SUSPENDED\"""", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""LH-F2"", ""observed"": ""null"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-F3"", ""observed"": ""\""on_hold\"""", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LH-F4"", ""observed"": ""false"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R1"", ""observed"": ""\""SUSPENDED\"""", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""LH-R2"", ""observed"": ""true"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R3"", ""observed"": ""\""/Legal Hold\"""", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R4"", ""observed"": ""0"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R5"", ""observed"": ""true"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R6"", ""observed"": ""true"", ""source"": ""get_slack_user"", ""holds"": true}, {""condition_id"": ""LH-R7"", ""observed"": ""\""on_hold\"""", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LH-R8"", ""observed"": ""\""Legal Hold\"""", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LH-R9"", ""observed"": ""\""Legal\"""", ""source"": ""get_incident"", ""holds"": true}]",1.0,"[""lookup_runbook"", ""get_hr_employee"", ""list_security_exceptions"", ""get_okta_user"", ""get_google_user"", ""get_slack_user"", ""get_incident""]",7,0,0,2784,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.4,0.0,0.14,False,,eaec092b123d,eaec092b123d,,,VERIFIED,label,True,correct,True,True,False,False,False,False,,,,False,False,3
A1,rules,A1__rules__lh-01-run2__t1,1,2026-09-22T15:03:34,9cb211a,25e237447231,synthetic-v1,dev_runs,lh-01-run2,lh-01,legal_hold_offboarding,rules,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,medium,True,VERIFIED,"all preconditions hold, all required conditions met, nothing forbidden observed",[],"[{""condition_id"": ""LH-P1"", ""observed"": ""true"", ""source"": ""list_security_exceptions"", ""holds"": true}, {""condition_id"": ""LH-F1"", ""observed"": ""\""SUSPENDED\"""", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""LH-F2"", ""observed"": ""null"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-F3"", ""observed"": ""\""on_hold\"""", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LH-F4"", ""observed"": ""false"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R1"", ""observed"": ""\""SUSPENDED\"""", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""LH-R2"", ""observed"": ""true"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R3"", ""observed"": ""\""/Legal Hold\"""", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R4"", ""observed"": ""0"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R5"", ""observed"": ""true"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R6"", ""observed"": ""true"", ""source"": ""get_slack_user"", ""holds"": true}, {""condition_id"": ""LH-R7"", ""observed"": ""\""on_hold\"""", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LH-R8"", ""observed"": ""\""Legal Hold\"""", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LH-R9"", ""observed"": ""\""Legal\"""", ""source"": ""get_incident"", ""holds"": true}]",1.0,"[""lookup_runbook"", ""get_hr_employee"", ""list_security_exceptions"", ""get_okta_user"", ""get_google_user"", ""get_slack_user"", ""get_incident""]",7,0,0,2784,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.2,0.0,0.1,False,,eaec092b123d,eaec092b123d,,,VERIFIED,label,True,correct,True,True,False,False,False,False,,,,False,False,3
A1,rules,A1__rules__lh-01-run3__t1,1,2026-09-22T15:03:34,9cb211a,25e237447231,synthetic-v1,dev_runs,lh-01-run3,lh-01,legal_hold_offboarding,rules,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,medium,False,NOT_DECLARED,resolver did not declare completion,[],[],,,0,,,,0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,INCOMPLETE,label,False,undeclared,,False,False,False,False,False,,,,False,,3
A1,rules,A1__rules__lh-02-run1__t1,1,2026-09-22T15:03:34,9cb211a,25e237447231,synthetic-v1,dev_runs,lh-02-run1,lh-02,legal_hold_offboarding,rules,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,medium,True,ESCALATE,precondition failed []; forbidden ['LH-F1']; problems [],"[""LH-F1"", ""LH-R1""]","[{""condition_id"": ""LH-P1"", ""observed"": ""true"", ""source"": ""list_security_exceptions"", ""holds"": true}, {""condition_id"": ""LH-F1"", ""observed"": ""\""DEACTIVATED\"""", ""source"": ""get_okta_user"", ""holds"": false}, {""condition_id"": ""LH-F2"", ""observed"": ""null"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-F3"", ""observed"": ""\""on_hold\"""", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LH-F4"", ""observed"": ""false"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R1"", ""observed"": ""\""DEACTIVATED\"""", ""source"": ""get_okta_user"", ""holds"": false}, {""condition_id"": ""LH-R2"", ""observed"": ""true"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R3"", ""observed"": ""\""/Legal Hold\"""", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R4"", ""observed"": ""0"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R5"", ""observed"": ""true"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R6"", ""observed"": ""true"", ""source"": ""get_slack_user"", ""holds"": true}, {""condition_id"": ""LH-R7"", ""observed"": ""\""on_hold\"""", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LH-R8"", ""observed"": ""\""Legal Hold\"""", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LH-R9"", ""observed"": ""\""Legal\"""", ""source"": ""get_incident"", ""holds"": true}]",1.0,"[""lookup_runbook"", ""get_hr_employee"", ""list_security_exceptions"", ""get_okta_user"", ""get_google_user"", ""get_slack_user"", ""get_incident""]",7,0,0,2758,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.2,0.0,0.09,False,,da0e614fbc6a,da0e614fbc6a,,,ESCALATE,label,False,escalate:okta_deactivated_under_hold,True,False,False,False,False,True,True,True,,False,False,3
A1,rules,A1__rules__lh-02-run2__t1,1,2026-09-22T15:03:34,9cb211a,25e237447231,synthetic-v1,dev_runs,lh-02-run2,lh-02,legal_hold_offboarding,rules,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,medium,True,ESCALATE,precondition failed []; forbidden ['LH-F2']; problems [],"[""LH-F2""]","[{""condition_id"": ""LH-P1"", ""observed"": ""true"", ""source"": ""list_security_exceptions"", ""holds"": true}, {""condition_id"": ""LH-F1"", ""observed"": ""\""SUSPENDED\"""", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""LH-F2"", ""observed"": ""\""ravi.das@acme.example\"""", ""source"": ""get_google_user"", ""holds"": false}, {""condition_id"": ""LH-F3"", ""observed"": ""\""on_hold\"""", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LH-F4"", ""observed"": ""false"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R1"", ""observed"": ""\""SUSPENDED\"""", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""LH-R2"", ""observed"": ""true"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R3"", ""observed"": ""\""/Legal Hold\"""", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R4"", ""observed"": ""0"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R5"", ""observed"": ""true"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LH-R6"", ""observed"": ""true"", ""source"": ""get_slack_user"", ""holds"": true}, {""condition_id"": ""LH-R7"", ""observed"": ""\""on_hold\"""", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LH-R8"", ""observed"": ""\""Legal Hold\"""", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LH-R9"", ""observed"": ""\""Legal\"""", ""source"": ""get_incident"", ""holds"": true}]",1.0,"[""lookup_runbook"", ""get_hr_employee"", ""list_security_exceptions"", ""get_okta_user"", ""get_google_user"", ""get_slack_user"", ""get_incident""]",7,0,0,2775,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.2,0.0,0.11,False,,97d51cee55bf,97d51cee55bf,,,ESCALATE,label,False,escalate:data_transferred_under_hold,True,False,False,False,False,True,True,True,,False,False,3
A1,rules,A1__rules__lh-02-run3__t1,1,2026-09-22T15:03:34,9cb211a,25e237447231,synthetic-v1,dev_runs,lh-02-run3,lh-02,legal_hold_offboarding,rules,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,medium,False,NOT_DECLARED,resolver did not declare completion,[],[],,,0,,,,0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,INCOMPLETE,label,False,undeclared,,False,False,False,False,False,,,,False,,3
A1,rules,A1__rules__off-01-run1__t1,1,2026-09-22T15:03:34,9cb211a,25e237447231,synthetic-v1,dev_runs,off-01-run1,off-01,standard_offboarding,rules,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,medium,True,ESCALATE,precondition failed []; forbidden ['OFF-F1']; problems [],"[""OFF-F1""]","[{""condition_id"": ""OFF-P1"", ""observed"": ""\""terminated\"""", ""source"": ""get_hr_employee"", ""holds"": true}, {""condition_id"": ""OFF-P2"", ""observed"": ""false"", ""source"": ""get_hr_employee"", ""holds"": true}, {""condition_id"": ""OFF-F1"", ""observed"": ""true"", ""source"": ""get_google_user"", ""holds"": false}, {""condition_id"": ""OFF-R1"", ""observed"": ""\""DEACTIVATED\"""", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""OFF-R2"", ""observed"": ""[]"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""OFF-R3"", ""observed"": ""true"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""OFF-R4"", ""observed"": ""\""zhiwei.lau@acme.example\"""", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""OFF-R5"", ""observed"": ""true"", ""source"": ""get_slack_user"", ""holds"": true}, {""condition_id"": ""OFF-R6"", ""observed"": ""[\""wipe_pending\"", \""wipe_pending\""]"", ""source"": ""list_devices"", ""holds"": true}, {""condition_id"": ""OFF-R7"", ""observed"": ""\""resolved\"""", ""source"": ""get_incident"", ""holds"": true}]",1.0,"[""lookup_runbook"", ""get_hr_employee"", ""get_okta_user"", ""get_google_user"", ""get_slack_user"", ""list_devices"", ""get_incident""]",7,0,0,2770,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.2,0.0,0.12,False,,6d378aed9c01,6d378aed9c01,,,ESCALATE,label,False,escalate:google_account_deleted,True,False,False,False,False,True,True,True,,False,False,2
A1,rules,A1__rules__off-01-run2__t1,1,2026-09-22T15:03:34,9cb211a,25e237447231,synthetic-v1,dev_runs,off-01-run2,off-01,standard_offboarding,rules,scripted,openai/gpt-5-mini,low,v1,v2,True,all,False,False,True,True,True,True,True,8,0.03,,medium,True,INCOMPLETE,required conditions not met: ['OFF-R3'],"[""OFF-R3""]","[{""condition_id"": ""OFF-P1"", ""observed"": ""\""terminated\"""", ""source"": ""get_hr_employee"", ""holds"": true}, {""condition_id"": ""OFF-P2"", ""observed"": ""false"", ""source"": ""get_hr_employee"", ""holds"": true}, {""condition_id"": ""OFF-F1"", ""observed"": ""false"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""OFF-R1"", ""observed"": ""\""DEACTIVATED\"""", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""OFF-R2"", ""observed"": ""[]"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""OFF-R3"", ""observed"": ""false"", ""source"": ""get_google_user"", ""holds"": false}, {""condition_id"": ""OFF-R4"", ""observed"": ""\""zhiwei.lau@acme.example\"""", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""OFF-R5"", ""observed"": ""true"", ""source"": ""get_slack_user"", ""holds"": true}, {""condition_id"": ""OFF-R6"", ""observed"": ""[\""wipe_pending\"", \""wipe_pending\""]"", ""source"": ""list_devices"", ""holds"": true}, {""condition_id"": ""OFF-R7"", ""observed"": ""\""resolved\"""", ""source"": ""get_incident"", ""holds"": true}]",1.0,"[""lookup_runbook"", ""get_hr_employee"", ""get_okta_user"", ""get_google_user"", ""get_slack_user"", ""list_devices"", ""get_incident""]",7,0,0,2772,0,False,False,False,False,0,0,0,0,0,0.0,0.0,0.2,0.0,0.1,False,,fa4dc73a61dc,fa4dc73a61dc,,,INCOMPLETE,label,False,premature:OFF-R3,True,False,False,False,False,True,True,True,,False,False,2
